,ServiceProvider,TestType,LSA,month,DataSpeed,RxLevel
1592,CELLONE,upload,Kerala,2018-09-01,2754.75,-103.5
1593,CELLONE,upload,Kerala,2018-10-01,2065.0,-93.0
1594,CELLONE,upload,Kerala,2018-11-01,4157.142857142857,-98.02597402597402
1595,CELLONE,upload,Kerala,2018-12-01,3965.244389027431,-92.98129675810473
1596,CELLONE,upload,Kerala,2019-01-01,3543.1495652173912,-92.38521739130435
1597,CELLONE,upload,Kerala,2019-02-01,3583.5829831932774,-93.14915966386555
1598,CELLONE,upload,Kerala,2019-03-01,3212.5103338632753,-91.85055643879173
1599,CELLONE,upload,Kerala,2019-04-01,2478.661800486618,-95.54257907542579
1600,CELLONE,upload,Kerala,2019-05-01,3210.2834008097166,-94.50202429149797
1601,CELLONE,upload,Kerala,2019-06-01,2305.4830508474574,-96.42655367231639
1602,CELLONE,upload,Kerala,2019-07-01,4066.0264423076924,-97.42548076923077
1603,CELLONE,upload,Kerala,2019-08-01,2532.8,-97.33703703703704
1604,CELLONE,upload,Kerala,2019-09-01,2757.053240740741,-95.36805555555556
1605,CELLONE,upload,Kerala,2019-10-01,2655.079081632653,-95.53061224489795
1606,CELLONE,upload,Kerala,2019-11-01,2451.0833333333335,-96.06089743589743
1607,CELLONE,upload,Kerala,2019-12-01,2472.164835164835,-95.99267399267399
1608,CELLONE,upload,Kerala,2020-01-01,2555.0222222222224,-96.66296296296296
1609,CELLONE,upload,Kerala,2020-02-01,2552.89756097561,-93.61463414634146
1610,CELLONE,upload,Kerala,2020-03-01,2265.1580459770116,-95.89367816091954
1611,CELLONE,upload,Kerala,2020-04-01,1768.693717277487,-97.89267015706807
1612,CELLONE,upload,Kerala,2020-05-01,2315.734219269103,-96.13953488372093
1613,CELLONE,upload,Kerala,2020-06-01,1977.6191646191646,-93.93857493857494
1614,CELLONE,upload,Kerala,2020-07-01,1689.9302949061662,-95.08847184986595
1615,CELLONE,upload,Kerala,2020-08-01,1720.3396226415093,-93.96765498652292
1616,CELLONE,upload,Kerala,2020-09-01,1672.1382799325463,-95.33389544688028
1617,CELLONE,upload,Kerala,2020-10-01,1900.4954034729315,-92.37078651685393
1618,CELLONE,upload,Kerala,2020-11-01,2002.3682864450127,-94.40281329923273
1619,CELLONE,upload,Kerala,2020-12-01,2366.765726681128,-91.9826464208243
1620,CELLONE,upload,Kolkata,2019-08-01,290.0,-111.0
1621,CELLONE,upload,Madhya Pradesh,2018-09-01,230.66666666666666,-103.2
1622,CELLONE,upload,Madhya Pradesh,2018-10-01,133.7391304347826,-102.34782608695652
1623,CELLONE,upload,Madhya Pradesh,2018-11-01,1613.6888888888889,-94.42222222222222
1624,CELLONE,upload,Madhya Pradesh,2018-12-01,1760.7763157894738,-95.5657894736842
1625,CELLONE,upload,Madhya Pradesh,2019-01-01,1588.1317829457364,-99.87596899224806
1626,CELLONE,upload,Madhya Pradesh,2019-02-01,1542.044776119403,-100.74626865671642
1627,CELLONE,upload,Madhya Pradesh,2019-03-01,4988.305555555556,-88.80555555555556
1628,CELLONE,upload,Madhya Pradesh,2019-04-01,3854.6666666666665,-84.14583333333333
1629,CELLONE,upload,Madhya Pradesh,2019-05-01,5681.294117647059,-88.23529411764706
1630,CELLONE,upload,Madhya Pradesh,2019-06-01,5599.05,-87.4
1631,CELLONE,upload,Madhya Pradesh,2019-07-01,4508.9375,-94.1875
1632,CELLONE,upload,Madhya Pradesh,2019-08-01,6104.761904761905,-86.76190476190476
1633,CELLONE,upload,Madhya Pradesh,2019-09-01,4345.35,-89.9
1634,CELLONE,upload,Madhya Pradesh,2019-10-01,5683.607142857143,-91.82142857142857
1635,CELLONE,upload,Madhya Pradesh,2019-11-01,5641.105263157895,-92.6842105263158
1636,CELLONE,upload,Madhya Pradesh,2019-12-01,4472.142857142857,-94.57142857142857
1637,CELLONE,upload,Madhya Pradesh,2020-01-01,5127.260869565217,-93.26086956521739
1638,CELLONE,upload,Madhya Pradesh,2020-02-01,3122.304347826087,-93.69565217391305
1639,CELLONE,upload,Madhya Pradesh,2020-03-01,4059.6666666666665,-92.22222222222223
1640,CELLONE,upload,Madhya Pradesh,2020-04-01,2953.3333333333335,-86.55555555555556
1641,CELLONE,upload,Madhya Pradesh,2020-05-01,4344.777777777777,-93.33333333333333
1642,CELLONE,upload,Madhya Pradesh,2020-06-01,4820.5,-87.66666666666667
1643,CELLONE,upload,Madhya Pradesh,2020-07-01,1614.0,-87.0
1644,CELLONE,upload,Madhya Pradesh,2020-08-01,4472.727272727273,-81.36363636363636
1645,CELLONE,upload,Madhya Pradesh,2020-09-01,3159.6,-84.15
1646,CELLONE,upload,Madhya Pradesh,2020-10-01,2592.488888888889,-89.31111111111112
1647,CELLONE,upload,Madhya Pradesh,2020-11-01,2965.65625,-83.46875
1648,CELLONE,upload,Madhya Pradesh,2020-12-01,2638.2380952380954,-90.14285714285714
1649,CELLONE,upload,Maharashtra,2018-09-01,4429.3050847457625,-86.79661016949153
1650,CELLONE,upload,Maharashtra,2018-10-01,3073.5071942446043,-94.61151079136691
1651,CELLONE,upload,Maharashtra,2018-11-01,6644.963114754099,-93.64344262295081
1652,CELLONE,upload,Maharashtra,2018-12-01,5282.4647887323945,-91.1725352112676
1653,CELLONE,upload,Maharashtra,2019-01-01,5123.139143730887,-90.28669724770643
1654,CELLONE,upload,Maharashtra,2019-02-01,4829.9774096385545,-88.53012048192771
1655,CELLONE,upload,Maharashtra,2019-03-01,4910.3133333333335,-90.49
1656,CELLONE,upload,Maharashtra,2019-04-01,4610.388198757764,-94.83850931677019
1657,CELLONE,upload,Maharashtra,2019-05-01,4905.194444444444,-90.62222222222222
1658,CELLONE,upload,Maharashtra,2019-06-01,4610.418079096045,-92.1864406779661
1659,CELLONE,upload,Maharashtra,2019-07-01,4660.393401015229,-95.13197969543147
1660,CELLONE,upload,Maharashtra,2019-08-01,4058.2805611222443,-96.61122244488978
1661,CELLONE,upload,Maharashtra,2019-09-01,4624.997126436781,-93.58333333333333
1662,CELLONE,upload,Maharashtra,2019-10-01,4640.4579256360075,-93.27788649706459
1663,CELLONE,upload,Maharashtra,2019-11-01,4640.8830508474575,-93.93389830508474
1664,CELLONE,upload,Maharashtra,2019-12-01,3990.275330396476,-92.90308370044053
1665,CELLONE,upload,Maharashtra,2020-01-01,4409.768878718535,-91.82379862700229
1666,CELLONE,upload,Maharashtra,2020-02-01,5091.26012793177,-90.48827292110875
1667,CELLONE,upload,Maharashtra,2020-03-01,4133.293706293706,-92.78321678321679
1668,CELLONE,upload,Maharashtra,2020-04-01,3272.787341772152,-95.56708860759494
1669,CELLONE,upload,Maharashtra,2020-05-01,3950.097902097902,-92.35314685314685
1670,CELLONE,upload,Maharashtra,2020-06-01,3662.0676470588237,-92.62058823529412
1671,CELLONE,upload,Maharashtra,2020-07-01,3852.198697068404,-92.42019543973942
1672,CELLONE,upload,Maharashtra,2020-08-01,3556.903846153846,-95.01923076923077
1673,CELLONE,upload,Maharashtra,2020-09-01,3516.3955431754875,-91.76880222841226
1674,CELLONE,upload,Maharashtra,2020-10-01,4350.390034364261,-90.81615120274914
1675,CELLONE,upload,Maharashtra,2020-11-01,4294.157407407408,-91.24382716049382
1676,CELLONE,upload,Maharashtra,2020-12-01,4367.152091254753,-89.07604562737643
1677,CELLONE,upload,North East,2019-03-01,1258.0,-98.0
1678,CELLONE,upload,North East,2019-07-01,2949.0833333333335,-101.41666666666667
1679,CELLONE,upload,North East,2019-08-01,2715.0,-101.66666666666667
1680,CELLONE,upload,North East,2019-09-01,2187.8888888888887,-97.5
1681,CELLONE,upload,North East,2019-10-01,2358.4444444444443,-104.55555555555556
1682,CELLONE,upload,North East,2019-11-01,3593.0,-98.71428571428571
1683,CELLONE,upload,North East,2019-12-01,1842.0,-105.0
1684,CELLONE,upload,North East,2020-01-01,1167.047619047619,-108.9047619047619
1685,CELLONE,upload,North East,2020-02-01,2038.2549019607843,-105.29411764705883
1686,CELLONE,upload,North East,2020-03-01,2465.0588235294117,-95.0
1687,CELLONE,upload,North East,2020-04-01,413.3333333333333,-104.66666666666667
1688,CELLONE,upload,North East,2020-06-01,345.0,-112.0
1689,CELLONE,upload,North East,2020-10-01,2092.0,-106.0
1690,CELLONE,upload,Punjab,2018-11-01,514.0,-98.0
1691,CELLONE,upload,Punjab,2018-12-01,4380.0,-89.0
1692,CELLONE,upload,Punjab,2019-03-01,820.0,-85.0
1693,CELLONE,upload,Punjab,2019-07-01,113.5,-89.0
1694,CELLONE,upload,Punjab,2019-10-01,305.0,-104.0
1695,CELLONE,upload,Punjab,2020-05-01,2757.0,-97.5
1696,CELLONE,upload,Punjab,2020-07-01,152.0,-93.0
1697,CELLONE,upload,Rajasthan,2019-01-01,120.0,-112.0
1698,CELLONE,upload,Rajasthan,2019-05-01,15.0,-107.0
1699,CELLONE,upload,Rajasthan,2019-06-01,568.0,-104.0
1700,CELLONE,upload,Rajasthan,2019-08-01,676.0,-51.0
1701,CELLONE,upload,Rajasthan,2019-09-01,1.0,-63.0
1702,CELLONE,upload,Tamil Nadu,2019-01-01,6601.971428571429,-82.54285714285714
1703,CELLONE,upload,Tamil Nadu,2019-02-01,3847.9814814814813,-94.99074074074075
1704,CELLONE,upload,Tamil Nadu,2019-03-01,5222.853465346535,-86.99405940594059
1705,CELLONE,upload,Tamil Nadu,2019-04-01,5565.306233062331,-89.62330623306234
1706,CELLONE,upload,Tamil Nadu,2019-05-01,3819.4444444444443,-94.43703703703704
1707,CELLONE,upload,Tamil Nadu,2019-06-01,5238.539823008849,-90.38053097345133
1708,CELLONE,upload,Tamil Nadu,2019-07-01,3774.3696682464456,-94.6303317535545
1709,CELLONE,upload,Tamil Nadu,2019-08-01,5566.577665827036,-87.72879932829555
1710,CELLONE,upload,Tamil Nadu,2019-09-01,4285.901691331924,-90.2536997885835
1711,CELLONE,upload,Tamil Nadu,2019-10-01,4090.2232824427483,-90.09160305343511
1712,CELLONE,upload,Tamil Nadu,2019-11-01,3673.233024691358,-91.51851851851852
1713,CELLONE,upload,Tamil Nadu,2019-12-01,3141.6674528301887,-91.92216981132076
1714,CELLONE,upload,Tamil Nadu,2020-01-01,3758.252976190476,-91.86607142857143
1715,CELLONE,upload,Tamil Nadu,2020-02-01,4077.4634146341464,-91.64227642276423
1716,CELLONE,upload,Tamil Nadu,2020-03-01,2914.6256281407036,-90.60552763819095
1717,CELLONE,upload,Tamil Nadu,2020-04-01,2359.5717213114754,-89.55327868852459
1718,CELLONE,upload,Tamil Nadu,2020-05-01,3476.431952662722,-90.17159763313609
1719,CELLONE,upload,Tamil Nadu,2020-06-01,2209.217741935484,-90.35887096774194
1720,CELLONE,upload,Tamil Nadu,2020-07-01,2660.3312302839117,-90.77917981072555
1721,CELLONE,upload,Tamil Nadu,2020-08-01,3223.9093959731545,-91.60738255033557
1722,CELLONE,upload,Tamil Nadu,2020-09-01,3190.175548589342,-90.95611285266457
1723,CELLONE,upload,Tamil Nadu,2020-10-01,2934.9139784946237,-90.37275985663082
1724,CELLONE,upload,Tamil Nadu,2020-11-01,2895.4660194174758,-88.35436893203884
1725,CELLONE,upload,Tamil Nadu,2020-12-01,3608.5852713178297,-82.75968992248062
1726,CELLONE,upload,UP East,2019-04-01,7801.0,-94.0
1727,CELLONE,upload,UP East,2019-11-01,9684.0,-103.0
1728,CELLONE,upload,UP East,2019-12-01,3457.0,-94.8
1729,CELLONE,upload,UP East,2020-08-01,644.5,-75.0
1730,CELLONE,upload,UP East,2020-09-01,774.0,-95.0
1731,CELLONE,upload,UP West,2020-04-01,3856.0,-104.5
1732,CELLONE,upload,West Bengal,2020-12-01,661.5,-68.0
1733,IDEA,download,Andhra Pradesh,2018-09-01,4426.693496801706,-92.90991471215352
1734,IDEA,download,Andhra Pradesh,2018-10-01,4426.611419909045,-93.17584638706417
1735,IDEA,download,Andhra Pradesh,2018-11-01,4352.923289564616,-91.67035245335177
1736,IDEA,download,Andhra Pradesh,2018-12-01,5825.834668608885,-90.90458849235252
1737,IDEA,download,Andhra Pradesh,2019-01-01,4195.645636569701,-93.90479788439742
1738,IDEA,download,Andhra Pradesh,2019-02-01,4174.747192922763,-93.76488601565158
1739,IDEA,download,Andhra Pradesh,2019-03-01,3826.3879029337195,-93.51901484969214
1740,IDEA,download,Andhra Pradesh,2019-04-01,3495.25,-92.35973451327433
1741,IDEA,download,Andhra Pradesh,2019-05-01,4630.8777838131455,-93.03530689842476
1742,IDEA,download,Andhra Pradesh,2019-06-01,4968.139993427539,-93.48603351955308
1743,IDEA,download,Andhra Pradesh,2019-07-01,5151.302734375,-93.91517857142857
1744,IDEA,download,Andhra Pradesh,2019-08-01,5193.548032936871,-93.46569075937786
1745,IDEA,download,Andhra Pradesh,2019-09-01,4704.100194174757,-94.83300970873786
1746,IDEA,download,Andhra Pradesh,2019-10-01,4930.847439157283,-94.34762077733382
1747,IDEA,download,Andhra Pradesh,2019-11-01,5942.38870292887,-94.4878661087866
1748,IDEA,download,Andhra Pradesh,2019-12-01,5785.903880070547,-94.03880070546737
1749,IDEA,download,Andhra Pradesh,2020-01-01,5182.729508196721,-93.91290983606558
1750,IDEA,download,Andhra Pradesh,2020-02-01,6135.150188679246,-92.49811320754716
1751,IDEA,download,Andhra Pradesh,2020-03-01,4694.763766519824,-92.30561674008811
1752,IDEA,download,Andhra Pradesh,2020-04-01,7654.3125,-92.98491379310344
1753,IDEA,download,Andhra Pradesh,2020-05-01,8316.93387755102,-92.35102040816327
1754,IDEA,download,Andhra Pradesh,2020-06-01,8892.63407620417,-92.80086268871315
1755,IDEA,download,Andhra Pradesh,2020-07-01,9086.557479224377,-93.50138504155125
1756,IDEA,download,Andhra Pradesh,2020-08-01,9986.123548046462,-93.76135163674762
1757,IDEA,download,Andhra Pradesh,2020-09-01,9646.945236309077,-85.94073518379595
1758,IDEA,download,Andhra Pradesh,2020-10-01,9951.162247474747,-86.22727272727273
1759,IDEA,download,Andhra Pradesh,2020-11-01,9771.894109396915,-84.6234221598878
1760,IDEA,download,Andhra Pradesh,2020-12-01,9613.737192282102,-88.02794411177645
1761,IDEA,download,Assam,2018-09-01,8878.320512820514,-82.06410256410257
1762,IDEA,download,Assam,2018-10-01,6466.692307692308,-87.92307692307692
1763,IDEA,download,Assam,2018-11-01,2851.837837837838,-95.56756756756756
1764,IDEA,download,Assam,2018-12-01,7035.523255813953,-89.65116279069767
1765,IDEA,download,Assam,2019-01-01,3773.1136363636365,-93.20454545454545
1766,IDEA,download,Assam,2019-02-01,6900.861111111111,-87.66666666666667
1767,IDEA,download,Assam,2019-03-01,5708.428571428572,-91.0
1768,IDEA,download,Bihar,2018-09-01,6415.668141592921,-92.61061946902655
1769,IDEA,download,Bihar,2018-10-01,4536.699152542373,-94.34745762711864
1770,IDEA,download,Bihar,2018-11-01,4592.517241379311,-91.92337164750958
1771,IDEA,download,Bihar,2018-12-01,5120.278301886792,-91.99528301886792
1772,IDEA,download,Bihar,2019-01-01,6297.79107505071,-92.73022312373224
1773,IDEA,download,Bihar,2019-02-01,11429.4158004158,-93.1018711018711
1774,IDEA,download,Bihar,2019-03-01,8064.068432671082,-92.53200883002208
1775,IDEA,download,Bihar,2019-04-01,7724.111405835543,-94.34748010610079
1776,IDEA,download,Bihar,2019-05-01,6382.255639097744,-93.8609022556391
1777,IDEA,download,Bihar,2019-06-01,6477.313580246913,-94.42716049382716
1778,IDEA,download,Bihar,2019-07-01,5604.664122137405,-93.41984732824427
1779,IDEA,download,Bihar,2019-08-01,6365.288888888889,-93.25396825396825
1780,IDEA,download,Bihar,2019-09-01,10218.994082840236,-91.11439842209073
1781,IDEA,download,Bihar,2019-10-01,5352.439344262295,-92.65573770491804
1782,IDEA,download,Bihar,2019-11-01,4913.824858757062,-93.18267419962335
1783,IDEA,download,Bihar,2019-12-01,6648.989473684211,-93.30736842105263
1784,IDEA,download,Bihar,2020-01-01,5192.19723183391,-91.17301038062284
1785,IDEA,download,Bihar,2020-02-01,5056.545064377682,-88.83261802575107
1786,IDEA,download,Bihar,2020-03-01,5904.633136094674,-89.89349112426035
1787,IDEA,download,Bihar,2020-04-01,4590.304918032787,-92.02622950819672
1788,IDEA,download,Bihar,2020-05-01,5047.710256410256,-91.07179487179488
1789,IDEA,download,Bihar,2020-06-01,5179.865979381443,-89.01030927835052
1790,IDEA,download,Bihar,2020-07-01,4957.852348993289,-89.50469798657718
1791,IDEA,download,Bihar,2020-08-01,4661.457746478874,-89.20140845070422
1792,IDEA,download,Bihar,2020-09-01,6080.508513053349,-90.23155505107832
1793,IDEA,download,Bihar,2020-10-01,6762.540703517588,-87.5959798994975
1794,IDEA,download,Bihar,2020-11-01,6684.742222222222,-85.88
1795,IDEA,download,Bihar,2020-12-01,8124.933605720123,-85.54136874361593
1796,IDEA,download,Chennai,2018-09-01,17081.468,-78.864
1797,IDEA,download,Chennai,2018-10-01,6834.013333333333,-76.86666666666666
1798,IDEA,download,Chennai,2018-11-01,9503.012048192772,-81.5863453815261
1799,IDEA,download,Chennai,2018-12-01,6865.825203252032,-84.48373983739837
1800,IDEA,download,Chennai,2019-01-01,5952.452380952381,-94.26190476190476
1801,IDEA,download,Chennai,2019-02-01,6718.317647058823,-90.29411764705883
1802,IDEA,download,Chennai,2019-03-01,5891.196078431372,-90.47058823529412
1803,IDEA,download,Chennai,2019-04-01,4776.447826086956,-87.9695652173913
1804,IDEA,download,Chennai,2019-05-01,6728.6834532374105,-92.80575539568345
1805,IDEA,download,Chennai,2019-06-01,8692.64393939394,-91.53787878787878
1806,IDEA,download,Chennai,2019-07-01,12413.041450777202,-88.43005181347151
1807,IDEA,download,Chennai,2019-08-01,10024.231481481482,-94.91666666666667
1808,IDEA,download,Chennai,2019-09-01,14235.791139240506,-94.5379746835443
1809,IDEA,download,Chennai,2019-10-01,11014.620967741936,-93.95161290322581
1810,IDEA,download,Chennai,2019-11-01,10993.363636363636,-91.9090909090909
1811,IDEA,download,Chennai,2019-12-01,10085.405405405405,-92.48648648648648
1812,IDEA,download,Chennai,2020-01-01,15898.0,-94.84210526315789
1813,IDEA,download,Chennai,2020-02-01,11358.04347826087,-85.65217391304348
1814,IDEA,download,Chennai,2020-03-01,9314.577777777778,-94.62222222222222
1815,IDEA,download,Chennai,2020-04-01,7736.121212121212,-91.03030303030303
1816,IDEA,download,Chennai,2020-05-01,9099.488372093023,-91.32558139534883
1817,IDEA,download,Chennai,2020-06-01,4657.767857142857,-99.51785714285714
1818,IDEA,download,Chennai,2020-07-01,8167.808510638298,-97.76595744680851
1819,IDEA,download,Chennai,2020-08-01,6899.4358974358975,-95.3076923076923
1820,IDEA,download,Chennai,2020-09-01,6668.901639344263,-86.63934426229508
1821,IDEA,download,Chennai,2020-10-01,7882.75,-76.4
1822,IDEA,download,Chennai,2020-12-01,5415.0,-79.0
1823,IDEA,download,Delhi,2018-09-01,1784.142857142857,-89.85714285714286
1824,IDEA,download,Delhi,2018-10-01,5978.0,-92.66666666666667
1825,IDEA,download,Delhi,2018-11-01,2430.076923076923,-100.84615384615384
1826,IDEA,download,Delhi,2018-12-01,2835.6666666666665,-102.06666666666666
1827,IDEA,download,Delhi,2019-01-01,3721.6153846153848,-89.3076923076923
1828,IDEA,download,Delhi,2019-02-01,10759.333333333334,-93.66666666666667
1829,IDEA,download,Delhi,2019-03-01,3651.0,-100.66666666666667
1830,IDEA,download,Delhi,2019-04-01,6478.0,-88.81818181818181
1831,IDEA,download,Delhi,2019-05-01,1634.888888888889,-98.55555555555556
1832,IDEA,download,Delhi,2019-06-01,7854.5,-104.5
1833,IDEA,download,Delhi,2019-07-01,657.5555555555555,-81.88888888888889
1834,IDEA,download,Delhi,2019-08-01,690.0,-84.5
1835,IDEA,download,Delhi,2019-09-01,1416.0,-99.0909090909091
1836,IDEA,download,Delhi,2019-10-01,11413.757575757576,-89.39393939393939
1837,IDEA,download,Delhi,2019-12-01,654.6875,-95.8125
1838,IDEA,download,Delhi,2020-01-01,2197.6190476190477,-96.47619047619048
1839,IDEA,download,Delhi,2020-02-01,351.0,-87.0
1840,IDEA,download,Delhi,2020-03-01,983.5555555555555,-94.27777777777777
1841,IDEA,download,Delhi,2020-04-01,89.0,-98.0
1842,IDEA,download,Delhi,2020-06-01,19766.333333333332,-91.66666666666667
1843,IDEA,download,Delhi,2020-07-01,11919.538461538461,-95.76923076923077
1844,IDEA,download,Delhi,2020-09-01,1705.0,-76.5
1845,IDEA,download,Delhi,2020-11-01,6378.9,-63.45
1846,IDEA,download,Delhi,2020-12-01,738.6,-85.6
1847,IDEA,download,Gujarat,2018-09-01,8987.900658616905,-93.90120746432491
1848,IDEA,download,Gujarat,2018-10-01,8054.0345940959405,-93.8440959409594
1849,IDEA,download,Gujarat,2018-11-01,9222.688138605065,-92.69924478009773
1850,IDEA,download,Gujarat,2018-12-01,7485.756063268893,-91.99578207381371
1851,IDEA,download,Gujarat,2019-01-01,7254.558725341426,-91.88831562974204
1852,IDEA,download,Gujarat,2019-02-01,6089.091503267974,-91.82897603485839
1853,IDEA,download,Gujarat,2019-03-01,6933.721331689272,-89.59309494451294
1854,IDEA,download,Gujarat,2019-04-01,7575.596741344196,-89.92668024439918
1855,IDEA,download,Gujarat,2019-05-01,7727.184426229508,-90.73770491803279
1856,IDEA,download,Gujarat,2019-06-01,9789.288374717833,-91.50169300225734
1857,IDEA,download,Gujarat,2019-07-01,10389.448462929475,-92.31766124171187
1858,IDEA,download,Gujarat,2019-08-01,9978.691113028473,-93.13891285591026
1859,IDEA,download,Gujarat,2019-09-01,11330.843541540327,-94.31473620375985
1860,IDEA,download,Gujarat,2019-10-01,10012.9984,-94.2296
1861,IDEA,download,Gujarat,2019-11-01,9455.635642517187,-93.28609201480698
1862,IDEA,download,Gujarat,2019-12-01,12135.409001956947,-94.26516634050881
1863,IDEA,download,Gujarat,2020-01-01,13200.309396485867,-93.04201680672269
